market,variety,grade,param,coef,se_OLS,p_OLS,t_HAC,se_HAC,p_HAC,n_obs,file
Sopore,American,A,dx_L0,0.3671830880968859,0.10823827195368471,0.0008558430937208107,2.2271572831491473,0.16486625838014357,0.027204686647362055,200,weekly_model_Sopore_American_A_posneg.csv
Sopore,American,A,dx_L1,-0.002585611257850673,0.11292923793382846,0.9817592856104491,-0.02600785559042408,0.09941654931376494,0.9792805378113636,200,weekly_model_Sopore_American_A_posneg.csv
Sopore,American,A,dx_L2,0.0961790546734572,0.11241193684580676,0.3933852939121525,1.0776418184613399,0.08924955678759937,0.28266844947893005,200,weekly_model_Sopore_American_A_posneg.csv
Sopore,American,A,dx_L3,0.050354089387707524,0.11242511093627966,0.6547833664438175,0.5392263609146407,0.09338209894319048,0.590412146694681,200,weekly_model_Sopore_American_A_posneg.csv
Sopore,American,A,dx_L4,0.022159711703891114,0.10977205976578651,0.8402513111402815,0.2961127860609796,0.07483537606960235,0.7674930536300468,200,weekly_model_Sopore_American_A_posneg.csv
Sopore,American,A,dy_L1,0.14519095531852105,0.08119052983787892,0.07545196962616757,1.4020047951095664,0.10355952834467617,0.16267501783887003,200,weekly_model_Sopore_American_A_posneg.csv
Sopore,American,A,dy_L2,0.05394781403515781,0.07942198500491011,0.4978683498569133,0.6108016955248784,0.08832296051306636,0.5421188643633243,200,weekly_model_Sopore_American_A_posneg.csv
Sopore,American,A,dy_L3,0.09095300182354281,0.07627262980702,0.2346813355585561,1.0198954471353283,0.08917875070333008,0.30917793765691465,200,weekly_model_Sopore_American_A_posneg.csv
Sopore,American,A,dy_L4,0.1825138489591121,0.07488677664951048,0.015796659854024942,2.2320292677556397,0.08177036546775852,0.026874706172531203,200,weekly_model_Sopore_American_A_posneg.csv
Sopore,American,A,n_L1,0.0007041559786109947,0.0016736866156922543,0.6744717136794627,0.9896750557571025,0.0007115021991458748,0.32369161633098975,200,weekly_model_Sopore_American_A_posneg.csv
Sopore,American,A,p_L1,-0.0004810521435667507,0.0016746361138260271,0.7742529258139903,-0.6409269265386044,0.0007505569256775108,0.5224038323877922,200,weekly_model_Sopore_American_A_posneg.csv
Sopore,American,A,x_L1,0.014693093586493691,0.053118210836375315,0.7824032149219964,0.23315584999174582,0.0630183355339952,0.8159113292352758,200,weekly_model_Sopore_American_A_posneg.csv
Sopore,American,A,y_L1,-0.3618612563816089,0.06509775645717926,9.926720594416329e-08,-3.301092552595904,0.10961863401771314,0.0011660870465271466,200,weekly_model_Sopore_American_A_posneg.csv
Sopore,American,B,const,0.8458689591406419,0.2267370483691418,0.0002574793734896174,2.875738384270294,0.2941397464273432,0.004528764809767611,200,weekly_model_Sopore_American_B_posneg.csv
Sopore,American,B,dn_L0,0.0036034471276060313,0.0014521965958204544,0.014026088570818473,2.8991382998524173,0.001242937298917222,0.0042185190333348015,200,weekly_model_Sopore_American_B_posneg.csv
Sopore,American,B,dn_L1,-0.000740377639934738,0.0016963231447393713,0.6630377739027153,-0.6017247934500899,0.0012304256829599107,0.5481316609528105,200,weekly_model_Sopore_American_B_posneg.csv
Sopore,American,B,dn_L2,0.0008846504417357044,0.0016146828372149442,0.5844693255985779,0.7983976948530361,0.0011080323095102938,0.42571574471004614,200,weekly_model_Sopore_American_B_posneg.csv
